"adresseid","distance_min_m","nombre_bornes_proches"
1167,"53.07925129","3"
1168,"62.65535454","3"
1169,"62.71365306","3"
1170,"89.42907214","1"
1171,"83.54913886","1"
1172,"77.60091734","1"
1173,"59.6256004","1"
1174,"71.81101394","1"
1175,"85.32979971","1"
1176,"30.32566291","3"
1177,"70.82127336","2"
1178,"68.18190214","2"
1179,"56.97809789","3"
1180,"34.43581318","3"
1181,"20.0921352","3"
1182,"33.79192004","3"
1183,"19.59357823","3"
1184,"45.03664074","3"
1185,"28.44320416","4"
1186,"93.40143097","1"
1187,"88.86291326","1"
1188,"95.94168667","3"
1189,"91.16887455","2"
1190,"81.77582295","2"
1191,"77.78495756","2"
1192,"59.18096368","2"
1193,"37.50003412","1"
1194,"74.18728237","2"
1195,"47.76980792","1"
1196,"29.21495916","1"
1197,"14.38637986","1"
1198,"14.47697329","1"
1199,"72.03102146","2"
1200,"49.71462899","2"
1202,"31.67445371","2"
1203,"84.6901712","2"
1204,"48.39576636","1"
1205,"34.57275871","1"
1206,"17.34876368","1"
1207,"45.96417253","1"
1208,"33.16797677","1"
1209,"34.01097583","1"
1210,"16.11774446","2"
1211,"47.57832671","2"
1212,"32.67687442","1"
1213,"64.31391706","2"
1214,"50.72586578","2"
1215,"63.45067153","2"
1216,"68.44623266","2"
1217,"64.31500018","2"
1218,"64.28029567","2"
1219,"68.08316293","2"
1220,"50.13877113","1"
1221,"45.47042438","1"
1222,"62.09173535","2"
1223,"71.17902941","2"
1224,"69.49866472","1"
1225,"72.83297229","1"
1226,"78.49294007","1"
1227,"83.43192136","2"
1228,"73.78857137","1"
1229,"50.58272818","1"
1230,"85.77443436","1"
1231,"76.27353841","2"
1232,"37.38960604","1"
1233,"73.9597929","2"
1234,"27.8035474","1"
1235,"73.59843428","2"
1236,"31.60104113","2"
1237,"72.61252726","2"
1238,"43.58990264","2"
1239,"55.98829481","2"
1240,"57.3791011","2"
1241,"39.95316169","2"
1242,"100.64180147","0"
1243,"83.98585128","2"
1244,"69.65580274","2"
1245,"56.81203701","2"
1246,"40.92293703","3"
1247,"25.85727464","3"
1248,"64.24779546","3"
1249,"51.29601081","3"
1250,"44.74441725","2"
1251,"50.61285336","2"
1252,"32.82776938","2"
1253,"36.36368718","3"
1254,"22.15261338","3"
1255,"25.11943088","3"
1256,"52.70309437","2"
1257,"55.21692489","2"
1258,"50.97059876","2"
1259,"46.07585865","2"
1260,"45.9135914","2"
1261,"33.00972332","2"
1262,"30.82056343","2"
1263,"24.57233554","2"
1264,"30.3632083","3"
1265,"40.54699101","3"
1266,"52.39586633","3"
1267,"51.6744424","2"
1268,"37.34258203","2"
1269,"20.64459116","2"
1270,"17.31783181","1"
1271,"22.76626719","2"
1272,"50.92583762","3"
1273,"39.74063115","3"
1274,"30.10526204","3"
1275,"34.33668037","2"
1276,"54.48567356","2"
1277,"59.35718067","3"
1278,"71.8773557","2"
1279,"58.27369054","2"
1280,"72.33660691","3"
1281,"27.72236459","3"
1282,"22.53121124","3"
1283,"29.23044638","3"
1284,"43.85210032","4"
1285,"55.43406976","5"
1286,"67.90425904","4"
1287,"53.35672606","4"
1288,"41.62792672","3"
1289,"30.18012901","2"
1290,"25.6679552","3"
1291,"26.02589976","3"
1292,"20.69647298","4"
1293,"36.99283117","4"
1294,"35.28049971","1"
1295,"63.81409627","2"
1296,"51.84114692","2"
1297,"76.27536668","4"
1298,"71.71515331","3"
1299,"38.50235745","2"
1300,"50.58527636","2"
1301,"42.78878987","3"
1302,"32.65225663","2"
1303,"14.75374975","1"
1304,"32.13652555","1"
1305,"33.32158573","2"
1306,"29.50143253","2"
1307,"62.28046917","2"
1308,"18.85424526","3"
1309,"35.21250672","3"
1310,"54.05326778","3"
1311,"27.68560237","3"
1312,"13.77072638","3"
1313,"39.94052155","3"
1314,"50.09564072","3"
1315,"60.49302777","3"
1316,"83.13317303","5"
1317,"45.73468395","1"
1318,"36.31149391","3"
1319,"52.51063603","3"
1320,"49.8779753","1"
1321,"35.78360064","1"
1322,"24.47870847","2"
1323,"16.71260257","1"
1324,"16.73093248","2"
1325,"27.86159346","2"
1326,"40.80218963","4"
1327,"55.60757338","4"
1328,"63.17573818","4"
1329,"49.6151754","4"
1330,"35.30642803","3"
1331,"27.55555924","2"
1332,"41.86108097","2"
1333,"57.09782134","3"
1334,"61.35265088","3"
1335,"60.43748151","3"
1336,"50.61270543","3"
1337,"38.60078726","2"
1338,"27.10673801","2"
1339,"67.65085184","2"
1340,"51.46744141","2"
1341,"12.78209309","3"
1342,"22.50695451","3"
1343,"33.80111789","4"
1344,"44.50842984","3"
1345,"35.86140259","2"
1346,"41.11036737","3"
1347,"49.71066423","3"
1348,"60.34794401","3"
1349,"62.96257964","3"
1350,"51.66113993","3"
1351,"41.32114032","3"
1352,"58.4557049","3"
1353,"70.72209039","3"
1354,"66.70054083","3"
1355,"29.59062973","1"
1356,"63.52952952","3"
1357,"59.3212012","2"
1358,"66.93197706","3"
1359,"49.68026957","2"
1360,"64.60788995","2"
1361,"52.77432265","2"
1362,"30.57859383","1"
1363,"40.42446184","3"
1364,"30.3620732","3"
1365,"26.69539925","3"
1366,"30.27204723","2"
1367,"38.63708565","2"
1368,"49.36998647","2"
1369,"15.28615436","2"
1370,"39.16397874","2"
1371,"48.41278116","4"
1372,"66.25634473","3"
1373,"29.54066344","1"
1374,"50.44308307","2"
1375,"39.73051539","2"
1376,"31.97788002","1"
1377,"14.63768072","2"
1378,"49.87329133","2"
1379,"20.16418458","2"
1380,"33.16839523","4"
1381,"71.78248002","3"
1382,"58.2145943","3"
1383,"27.30167163","2"
1384,"17.44784963","2"
1385,"17.78164801","2"
1386,"26.07562782","2"
1387,"38.59432825","2"
1388,"50.94673023","2"
1389,"50.41331348","3"
1390,"50.45030069","3"
1391,"55.40130904","3"
1392,"48.17502563","2"
1393,"39.75653406","2"
1394,"57.17091762","2"
1395,"45.41936842","2"
1396,"37.4190382","3"
1397,"26.31304148","3"
1398,"19.64256068","3"
1399,"14.13336177","2"
1400,"15.85657695","2"
1401,"24.31137848","3"
1402,"31.5423696","3"
1403,"43.12054122","3"
1404,"51.26816603","4"
1405,"63.40924129","4"
1406,"71.62233826","4"
1407,"64.16452122","4"
1408,"57.05322682","4"
1409,"47.34868352","2"
1410,"41.63996118","2"
1411,"70.19508609","3"
1412,"56.20907474","3"
1413,"48.75930804","2"
1414,"38.48645761","1"
1415,"32.42806779","2"
1416,"26.13294675","2"
1417,"24.64828934","2"
1418,"27.62813893","2"
1419,"32.37435584","2"
1420,"41.61902897","2"
1421,"48.73391184","3"
1422,"51.90516186","3"
1423,"51.38517615","3"
1424,"53.09787418","3"
1425,"54.21749422","3"
1426,"41.78170713","3"
1427,"33.46674159","2"
1428,"20.70924271","2"
1429,"12.75615156","3"
1430,"48.91373132","2"
1431,"65.54096521","2"
1432,"58.64525585","2"
1433,"42.07636358","2"
1434,"28.17960569","1"
1435,"18.06443934","1"
1436,"17.0973762","1"
1437,"33.56462862","2"
1438,"47.79139807","2"
1439,"59.11519437","3"
1440,"40.46017457","3"
1441,"14.50930486","3"
1442,"14.04744296","4"
1443,"35.45319361","5"
1444,"58.22704969","4"
1445,"47.78364257","3"
1446,"24.0991506","2"
1447,"34.17516891","2"
1448,"41.55407605","2"
1449,"28.8945848","3"
1450,"24.40689965","3"
1451,"31.31366661","2"
1452,"42.63339791","2"
1453,"29.49361163","2"
1454,"26.27943486","2"
1455,"27.80911775","2"
1456,"32.0223265","2"
1457,"37.93086138","1"
1458,"53.16381226","1"
1459,"31.23145463","2"
1460,"17.32172145","3"
1461,"32.91484284","3"
1462,"18.92406124","3"
1463,"29.91992295","4"
1464,"44.2519064","3"
1465,"37.55185591","2"
1466,"29.1844593","2"
1467,"39.29951755","1"
1468,"25.53457911","3"
1469,"70.26103816","4"
1470,"54.25429326","3"
1471,"44.40590818","3"
1472,"33.35367378","2"
1473,"44.87077218","3"
1474,"49.94952813","3"
1475,"16.51236103","3"
1476,"19.10855334","3"
1477,"22.89914181","3"
1478,"40.12550825","3"
1479,"31.69912425","3"
1480,"36.5740736","3"
1481,"41.7929874","2"
1482,"47.0526582","2"
1483,"56.34398648","2"
1484,"58.2367966","3"
1485,"59.54622292","3"
1486,"61.35976273","3"
1487,"46.92228972","4"
1488,"54.21072181","3"
1489,"36.63914001","4"
1490,"26.70811361","4"
1491,"33.75431226","2"
1492,"43.66062248","2"
1493,"54.72295107","3"
1494,"57.98656769","4"
1495,"64.71896235","4"
1496,"50.13343485","3"
1497,"37.93161653","3"
1498,"30.03874352","2"
1499,"15.45348014","2"
1500,"39.82844573","3"
1501,"14.43011432","2"
1502,"14.97511038","3"
1503,"26.34653446","3"
1504,"40.28544807","4"
1505,"55.50331457","4"
1506,"56.00343993","4"
1507,"42.88042153","3"
1508,"27.8186045","3"
1509,"18.05768092","4"
1510,"28.62119237","3"
1511,"37.77483427","3"
1512,"48.52690954","4"
1513,"60.66840912","4"
1514,"63.88714599","4"
1515,"50.48579002","4"
1516,"35.25165299","2"
1517,"24.05148661","2"
1518,"17.31381835","1"
1519,"15.40178014","3"
1520,"24.5091696","2"
1521,"34.82071461","2"
1522,"49.64134165","2"
1523,"65.68888432","4"
1524,"64.35962727","4"
1525,"48.75046111","3"
1526,"35.2470679","2"
1527,"28.99325138","1"
1528,"16.36709863","1"
1529,"11.62322151","1"
1530,"61.68641161","2"
1531,"29.25078758","2"
1532,"57.47698165","1"
1533,"46.71181919","1"
1534,"19.88388808","2"
1535,"30.32804425","2"
1536,"42.08875529","1"
1537,"59.49594798","3"
1538,"27.01701091","3"
1539,"25.91653608","2"
1540,"50.24984493","3"
1541,"44.00110839","1"
1542,"12.53248079","2"
1543,"35.58192233","3"
1544,"55.80212208","4"
1545,"24.96697103","3"
1546,"40.68627085","2"
1547,"29.74809501","2"
1548,"29.59360569","2"
1549,"32.74433879","2"
1550,"36.47802678","2"
1551,"51.17581873","2"
1552,"62.43789271","3"
1553,"69.57072889","2"
1554,"64.16279431","2"
1555,"56.01132144","2"
1556,"39.62912929","2"
1557,"34.87619431","2"
1558,"31.25753527","2"
1559,"21.72316112","3"
1560,"15.36675605","3"
1561,"30.02032171","1"
1562,"37.60360193","1"
1563,"48.43204652","2"
1564,"38.6880253","3"
1565,"31.26586576","3"
1566,"28.86836315","3"
1567,"42.69511127","4"
1568,"16.45512335","2"
1569,"41.77011535","3"
1570,"63.17588861","3"
1571,"40.65622879","2"
1572,"28.24505738","2"
1573,"68.49592247","3"
1574,"43.21556711","2"
1575,"27.64388126","1"
1576,"81.51552069","4"
1577,"42.57217664","3"
1578,"40.97035333","3"
1579,"60.01324589","3"
1580,"25.64127316","2"
1581,"51.076769","2"
1582,"43.05332091","4"
1583,"31.37061232","3"
1584,"27.21730163","4"
1585,"30.47757267","3"
1586,"29.06038016","3"
1587,"70.33330864","4"
1588,"58.56612404","4"
1589,"26.29218276","2"
1590,"37.43589497","4"
1591,"28.78901683","3"
1592,"24.79329072","3"
1593,"13.62603972","2"
1594,"45.72802848","1"
1595,"53.6495622","2"
1596,"74.37496944","2"
1597,"25.58369173","2"
1598,"29.84300952","2"
1599,"38.77768364","2"
1600,"47.69342076","2"
1601,"59.57917257","2"
1602,"72.81092803","3"
1603,"73.21633041","3"
1604,"61.12047895","3"
1605,"48.75477542","1"
1606,"37.41319126","1"
1607,"28.85910331","1"
1608,"25.44586538","1"
1609,"31.53353912","1"
1610,"39.07433022","1"
1611,"27.63706156","2"
1612,"17.91079676","2"
1613,"29.16531873","2"
1614,"57.88229653","3"
1615,"44.63574693","2"
1616,"30.73349875","2"
1617,"19.70850033","1"
1618,"17.96870244","1"
1619,"37.74414022","2"
1620,"38.81280425","2"
1621,"51.82712528","3"
1622,"61.92424641","3"
1623,"63.0697265","3"
1624,"49.24761965","4"
1625,"36.89490584","3"
1626,"24.26380752","3"
1627,"13.76321839","3"
1628,"101.75309767","0"
1629,"27.91909935","1"
1630,"72.69950844","3"
1631,"65.17688601","2"
1632,"17.01117856","1"
1633,"25.0222825","3"
1634,"115.6250412","0"
1635,"55.49137051","3"
1636,"49.37014147","2"
1637,"33.58877323","3"
1638,"61.33633549","3"
1639,"11.37664162","1"
1640,"25.39269484","1"
1641,"63.96603918","2"
1642,"57.06441922","3"
1643,"38.29182001","1"
1644,"24.38642257","3"
1645,"37.02373797","4"
1646,"60.71779378","1"
1647,"56.24292714","4"
1648,"45.66632319","3"
1649,"41.11386488","3"
1650,"13.68087799","3"
1651,"14.3778354","3"
1652,"31.02657964","3"
1653,"28.57337947","3"
1654,"27.26133708","2"
1655,"26.46017585","2"
1656,"65.79309172","4"
1657,"58.89548779","4"
1658,"45.24923381","2"
1659,"14.43374732","3"
1660,"42.66264174","4"
1661,"16.85589472","3"
1662,"30.04362218","3"
1663,"44.72784629","3"
1664,"15.6154963","4"
1665,"59.90302776","2"
1666,"56.39307307","3"
1667,"42.05143552","5"
1668,"26.95711516","4"
1669,"11.96988694","4"
1670,"15.05122771","4"
1671,"28.1485764","5"
1672,"17.4191003","5"
1673,"13.85345609","2"
1674,"12.69802422","3"
1675,"24.46817539","2"
1676,"37.3865125","2"
1677,"25.72563859","3"
1678,"10.88262354","4"
1679,"18.96514648","4"
1680,"35.8190373","3"
1681,"37.0154","2"
1682,"22.33427681","2"
1683,"39.22489309","2"
1684,"36.51094846","3"
1685,"40.26459386","2"
1686,"48.14619912","2"
1687,"47.87632528","2"
1688,"36.1648659","2"
1689,"26.79958833","4"
1690,"14.02743078","4"
1691,"17.97653121","4"
1692,"24.35674449","4"
1693,"37.04062745","4"
1694,"12.87844491","5"
1695,"40.55942955","4"
1696,"14.40210824","5"
1697,"30.09557668","4"
1698,"28.90502718","3"
1699,"20.90625882","3"
1700,"18.57221769","2"
1701,"32.06410063","2"
1702,"22.00483179","4"
1703,"35.43519535","3"
1704,"58.74624188","3"
1705,"49.94052545","3"
1706,"46.39748962","4"
1707,"45.74604158","2"
1708,"51.04301332","2"
1709,"45.56959398","2"
1710,"62.35500036","2"
1711,"42.68915684","3"
1712,"25.86740162","3"
1713,"26.60267397","2"
1714,"62.91693049","3"
1715,"47.5019375","2"
1716,"30.52640941","1"
1717,"27.86091773","2"
1718,"34.38709336","1"
1719,"53.32272237","3"
1720,"103.89339181","0"
1721,"33.62877028","1"
1722,"23.23674135","1"
1723,"34.97558362","1"
1724,"46.1763469","2"
1725,"33.68910322","2"
1726,"70.8549954","2"
1727,"37.7774176","1"
1728,"17.83987099","2"
1729,"30.14795127","1"
1730,"17.90543367","2"
1731,"37.9214441","1"
1732,"45.76998705","2"
1733,"58.09203959","3"
1734,"75.72857165","3"
1735,"60.12930934","2"
1736,"43.79627537","2"
1737,"50.16368098","4"
1738,"27.33431405","2"
1739,"36.06015601","3"
1740,"36.1990773","3"
1741,"34.54413604","2"
1742,"65.65193296","3"
1743,"30.99263522","3"
1744,"51.91935027","3"
1745,"36.24112853","2"
1746,"53.01277426","2"
1748,"36.35446192","2"
1749,"25.74377755","1"
1750,"32.06879286","2"
1751,"60.5693755","3"
1752,"69.01263037","3"
1753,"54.86968397","3"
1754,"27.80860844","3"
1755,"25.28374429","4"
1756,"39.00487022","4"
1757,"35.2531048","3"
1758,"49.98726953","5"
1759,"20.47000266","4"
1760,"58.88538821","4"
1761,"55.71358185","4"
1762,"49.74962034","3"
1763,"53.3801302","2"
1764,"19.89784312","1"
1765,"62.00883208","3"
1766,"59.26863348","3"
1767,"52.39990134","3"
1768,"70.86093445","3"
1769,"31.76842729","3"
1770,"40.4984129","3"
1771,"56.29881972","3"
1772,"59.8241646","3"
1773,"29.64574537","3"
1774,"25.00123467","2"
1775,"28.25941494","4"
1776,"57.46449251","3"
1777,"70.96823432","4"
1778,"33.4813014","2"
1779,"14.20043749","2"
1780,"45.71950372","3"
1781,"24.29288101","4"
1782,"57.058706","3"
1783,"37.47382752","1"
1784,"55.62559611","2"
1785,"33.20813121","1"
1786,"43.57030771","2"
1787,"48.40377774","2"
1788,"33.23343333","3"
1789,"41.56504284","3"
1790,"50.37417011","3"
1791,"67.85449458","4"
1792,"20.14988726","2"
1795,"27.34636988","3"
1796,"25.16442681","3"
1797,"33.4550327","2"
1798,"32.22689343","2"
1799,"57.17152541","2"
1800,"53.43994535","2"
1801,"22.59609973","1"
1802,"23.46691266","2"
1803,"45.82220095","2"
1804,"42.19249328","2"
1805,"66.93236979","3"
1806,"40.2771311","3"
1807,"23.96595303","4"
1808,"43.98694577","2"
1809,"18.37530499","4"
1810,"60.61473839","2"
1811,"61.32594704","2"
1812,"64.64286376","2"
1813,"59.79995913","2"
1814,"46.54772297","3"
1815,"39.37762112","3"
1816,"25.63969348","3"
1817,"18.97235975","3"
1818,"9.60569862","2"
1819,"9.76245047","2"
1820,"19.74340289","2"
1821,"26.33536152","2"
1822,"41.78527085","2"
1823,"48.19786213","3"
1824,"87.28099611","2"
1825,"23.88924348","3"
1826,"28.29596655","3"
1827,"57.80314168","3"
1828,"51.47109285","4"
1829,"37.8671091","3"
1830,"31.45048907","2"
1831,"17.50661782","2"
1832,"11.28498099","1"
1833,"28.88909239","2"
1834,"58.77129866","3"
1835,"61.10176623","3"
1836,"23.64616779","3"
1837,"32.34953905","3"
1838,"38.94968842","2"
1839,"54.83637658","4"
1840,"69.00253126","5"
1841,"26.72053467","2"
1842,"33.365447","3"
1843,"27.31281832","2"
1844,"41.921387","3"
1845,"47.40045555","3"
1846,"52.65765788","3"
1847,"58.32121549","3"
1848,"60.66577489","2"
1849,"56.42234873","2"
1850,"50.48017957","2"
1851,"45.45153702","2"
1852,"40.45540309","2"
1853,"39.64183128","2"
1854,"43.32145016","2"
1855,"47.36778524","2"
1856,"52.07039146","2"
1857,"56.22752609","3"
1858,"55.72906461","3"
1859,"41.36386204","3"
1860,"35.84595192","2"
1861,"30.76609313","2"
1862,"26.37057936","2"
1863,"20.29615118","2"
1864,"69.12482523","3"
1865,"63.00158083","2"
1866,"58.42128952","2"
1867,"53.07748348","2"
1868,"47.1273261","2"
1869,"42.26965248","2"
1870,"36.82832988","1"
1871,"31.72806148","1"
1872,"26.52350404","1"
1873,"22.52158011","1"
1874,"23.30747209","2"
1875,"28.43908751","2"
1876,"33.36021258","2"
1877,"38.3100403","2"
1878,"43.91693173","2"
1879,"54.23197722","2"
1880,"55.91595319","2"
1881,"58.79380189","2"
1882,"61.5900693","2"
1883,"65.27324651","2"
1884,"68.59482975","2"
1885,"72.57119197","2"
1886,"76.56700482","2"
1887,"77.58954405","1"
1888,"74.92220559","1"
1889,"71.90863064","1"
1890,"69.59555113","1"
1891,"31.8026024","2"
1892,"26.74675008","2"
1893,"21.49251602","2"
1894,"17.93088769","1"
1895,"14.18689649","1"
1896,"12.52514928","2"
1897,"15.55334589","2"
1898,"26.36072937","2"
1899,"31.48085366","2"
1900,"35.78505978","2"
1901,"40.51881009","2"
1902,"45.93128245","2"
1903,"50.89813696","2"
1904,"59.53180356","2"
1905,"66.17124195","1"
1906,"70.78267778","1"
1907,"77.09644663","1"
1908,"75.87715395","1"
1909,"77.06302818","1"
1910,"78.51762972","1"
1911,"78.48708773","1"
1912,"73.25128972","1"
1913,"68.87900074","1"
1914,"63.0432897","1"
1915,"58.02492801","2"
1916,"53.61474491","2"
1917,"48.94975078","2"
1918,"44.02926532","2"
1919,"40.09295206","2"
1920,"40.97029429","3"
1921,"36.67137022","3"
1922,"33.80272704","3"
1923,"31.94894605","3"
1924,"31.18653201","3"
1925,"32.28211889","3"
1926,"33.63692012","3"
1927,"40.87159115","3"
1928,"43.41997607","3"
1929,"45.50170344","2"
1930,"38.757677","2"
1931,"33.83547898","2"
1932,"27.58820062","2"
1933,"29.34813766","3"
1934,"32.59847656","3"
1935,"36.40002427","3"
1936,"40.32706053","3"
1937,"54.31113531","3"
1938,"59.58428655","3"
1939,"64.98099753","3"
1940,"71.00918415","3"
1941,"52.54866477","3"
1942,"48.08437298","3"
1943,"43.84658537","3"
1944,"40.091871","3"
1945,"36.53125668","3"
1946,"31.93125823","3"
1947,"30.14296949","3"
1948,"27.11154965","2"
1949,"33.30647567","2"
1950,"39.51251481","2"
1951,"45.00335953","2"
1952,"50.19325336","1"
1953,"55.51540568","1"
1954,"63.49096586","1"
1955,"65.9465356","1"
1956,"68.07142164","1"
1957,"69.49411891","2"
1958,"72.36437944","3"
1959,"70.08435596","2"
1960,"65.97781279","2"
1961,"61.17261623","2"
1962,"57.90561461","2"
1963,"67.12306543","2"
1964,"71.77227427","2"
1965,"78.0967968","2"
1966,"78.79937522","2"
1967,"72.08366865","2"
1968,"59.49312155","2"
1969,"52.51318449","2"
1970,"39.69041212","3"
1971,"53.89763697","3"
1972,"42.28104912","2"
1973,"18.70211357","2"
1974,"14.51719976","3"
1975,"52.15634544","3"
1976,"22.81683523","3"
1977,"44.55411683","4"
1978,"36.33372767","2"
1979,"14.45445601","1"
1980,"42.81330223","2"
1981,"31.29625324","3"
1982,"22.90905763","2"
1983,"29.06432228","4"
1984,"12.38443226","3"
1985,"47.01227853","4"
1986,"57.03456735","3"
1987,"39.47490635","3"
1988,"52.00045599","4"
1989,"56.97908218","4"
1990,"30.42686196","2"
1991,"39.91536377","2"
1992,"20.06627582","2"
1993,"56.60118096","4"
1994,"45.03845931","1"
1995,"22.46528573","2"
1996,"33.74216097","1"
1997,"17.66191289","3"
1998,"14.80991795","2"
1999,"37.73445274","2"
2000,"27.1418748","2"
2001,"51.94048187","2"
2002,"20.32799235","1"
2003,"28.48921653","3"
2004,"40.87126345","3"
2005,"42.67575332","3"
2006,"54.19604089","3"
2007,"53.35555636","3"
2008,"33.37793458","2"
2009,"27.90251881","2"
2010,"14.75648405","2"
2011,"18.28292847","2"
2012,"41.42314712","3"
2013,"45.50226865","3"
2014,"43.87453431","4"
2015,"31.65159494","2"
2016,"26.32604244","2"
2017,"36.13409457","2"
2018,"25.51751024","2"
2019,"33.50187401","2"
2020,"45.53028347","3"
2021,"62.16025169","3"
2022,"60.96519233","3"
2023,"28.84740107","1"
2024,"42.78914326","1"
2025,"56.75712775","2"
2026,"66.77795171","3"
2027,"73.98982","3"
2028,"60.38464898","2"
2029,"44.0329945","1"
2030,"29.6388788","1"
2031,"46.8902627","2"
2032,"26.3036639","1"
2033,"45.64302651","4"
2034,"58.15781218","3"
